Datetime,AAPL,IBM,MSFT,TSLA
2024-09-12 14:18:00-04:00,222.97500610351562,211.52999877929688,426.5400085449219,228.875
2024-09-12 14:19:00-04:00,222.8699951171875,211.52000427246094,426.5516052246094,228.8542022705078
2024-09-12 14:20:00-04:00,222.97999572753906,211.42999267578125,426.44500732421875,229.0
2024-09-12 14:21:00-04:00,223.0500030517578,211.5,426.54010009765625,229.22999572753906
2024-09-12 14:22:00-04:00,223.1199951171875,211.5800018310547,426.78399658203125,229.1916961669922
2024-09-12 14:23:00-04:00,222.97999572753906,211.55999755859375,426.614990234375,228.76669311523438
2024-09-12 14:24:00-04:00,223.08999633789062,211.75999450683594,427.05499267578125,229.22999572753906
2024-09-12 14:25:00-04:00,223.08999633789062,211.7899932861328,427.1700134277344,229.4499969482422
2024-09-12 14:26:00-04:00,223.1199951171875,211.80999755859375,427.0400085449219,229.41000366210938
2024-09-12 14:27:00-04:00,223.15960693359375,211.97950744628906,426.9800109863281,229.6300048828125
2024-09-12 14:28:00-04:00,223.1300048828125,212.00999450683594,427.1600036621094,229.61990356445312
2024-09-12 14:29:00-04:00,223.14010620117188,212.17979431152344,427.17999267578125,229.5500030517578
2024-09-12 14:30:00-04:00,223.17999267578125,212.25999450683594,427.2300109863281,229.7899932861328
2024-09-12 14:31:00-04:00,,212.2100067138672,,
2024-09-12 14:32:00-04:00,223.0399932861328,212.2100067138672,426.5799865722656,229.63999938964844
2024-09-12 14:33:00-04:00,223.125,212.22999572753906,426.7099914550781,229.55160522460938
2024-09-12 14:34:00-04:00,223.22000122070312,212.35000610351562,426.8599853515625,229.8000030517578
2024-09-12 14:35:00-04:00,223.36500549316406,212.4897003173828,426.92999267578125,229.75
2024-09-12 14:36:00-04:00,223.45050048828125,212.39999389648438,427.0299987792969,229.9499969482422
2024-09-12 14:37:00-04:00,223.47500610351562,212.2949981689453,426.989990234375,229.86000061035156
2024-09-12 14:38:00-04:00,223.52000427246094,212.30999755859375,426.8900146484375,229.9199981689453
2024-09-12 14:39:00-04:00,223.51499938964844,212.36500549316406,426.95001220703125,229.9340057373047
2024-09-12 14:40:00-04:00,223.50999450683594,212.4199981689453,427.0199890136719,230.02000427246094
2024-09-12 14:41:00-04:00,223.51499938964844,212.5500030517578,427.0932922363281,230.08999633789062
2024-09-12 14:42:00-04:00,223.51499938964844,212.5,427.0,229.89100646972656
2024-09-12 14:43:00-04:00,223.3800048828125,212.55349731445312,426.9800109863281,229.79080200195312
2024-09-12 14:44:00-04:00,223.3800048828125,212.64500427246094,426.7250061035156,229.64999389648438
2024-09-12 14:45:00-04:00,223.4250030517578,212.47000122070312,426.5799865722656,229.65040588378906
2024-09-12 14:46:00-04:00,223.3300018310547,212.44500732421875,426.70001220703125,229.60000610351562
2024-09-12 14:47:00-04:00,223.50999450683594,212.2899932861328,426.9599914550781,229.66000366210938
2024-09-12 14:48:00-04:00,223.35499572753906,212.22999572753906,426.4200134277344,229.38999938964844
2024-09-12 14:49:00-04:00,223.34640502929688,212.2198944091797,426.4700012207031,229.3350067138672
2024-09-12 14:50:00-04:00,223.14999389648438,211.94000244140625,426.32000732421875,229.1199951171875
2024-09-12 14:51:00-04:00,222.44500732421875,211.22999572753906,424.80999755859375,227.91000366210938
2024-09-12 14:52:00-04:00,222.60000610351562,211.3800048828125,424.9800109863281,227.8800048828125
2024-09-12 14:53:00-04:00,222.7550048828125,211.37950134277344,425.32000732421875,228.09410095214844
2024-09-12 14:54:00-04:00,222.88009643554688,211.47569274902344,425.62310791015625,228.5299072265625
2024-09-12 14:55:00-04:00,223.02000427246094,211.63999938964844,426.15301513671875,228.9219970703125
2024-09-12 14:56:00-04:00,222.75999450683594,211.5500030517578,425.8699951171875,228.6199951171875
2024-09-12 14:57:00-04:00,223.02000427246094,211.6699981689453,426.5050048828125,229.0449981689453
2024-09-12 14:58:00-04:00,223.27000427246094,211.59190368652344,426.4049987792969,229.15640258789062
2024-09-12 14:59:00-04:00,223.19000244140625,211.75,426.44500732421875,229.3350067138672
2024-09-12 15:00:00-04:00,223.13999938964844,211.82000732421875,426.385009765625,229.35000610351562
2024-09-12 15:01:00-04:00,223.00999450683594,211.80999755859375,426.20001220703125,229.2698974609375
2024-09-12 15:02:00-04:00,223.25,211.9149932861328,426.2500915527344,229.35000610351562
2024-09-12 15:03:00-04:00,223.1699981689453,211.82000732421875,426.1700134277344,229.25
2024-09-12 15:04:00-04:00,223.10000610351562,211.74000549316406,426.19000244140625,229.2899932861328
2024-09-12 15:05:00-04:00,223.19000244140625,211.80499267578125,426.2799987792969,229.46499633789062
2024-09-12 15:06:00-04:00,223.1999969482422,211.8000030517578,426.05999755859375,229.52999877929688
2024-09-12 15:07:00-04:00,223.2550048828125,211.83999633789062,426.1600036621094,229.70530700683594
2024-09-12 15:08:00-04:00,223.38999938964844,211.8800048828125,426.2799987792969,229.81149291992188
2024-09-12 15:09:00-04:00,223.40640258789062,211.88499450683594,426.32000732421875,229.90899658203125
2024-09-12 15:10:00-04:00,223.39999389648438,211.75,426.1700134277344,229.89999389648438
2024-09-12 15:11:00-04:00,223.37989807128906,211.52999877929688,426.0,229.7899932861328
2024-09-12 15:12:00-04:00,223.34500122070312,211.5800018310547,426.1600036621094,229.89999389648438
2024-09-12 15:13:00-04:00,223.25999450683594,211.55099487304688,425.9599914550781,229.8300018310547
2024-09-12 15:14:00-04:00,223.22000122070312,211.6009979248047,425.8299865722656,229.77000427246094
2024-09-12 15:15:00-04:00,223.24000549316406,211.69000244140625,425.9200134277344,229.84500122070312
2024-09-12 15:16:00-04:00,223.19000244140625,211.69000244140625,426.04681396484375,229.7100067138672
2024-09-12 15:17:00-04:00,223.1999969482422,211.82000732421875,426.0799865722656,229.59500122070312
2024-09-12 15:18:00-04:00,223.22259521484375,212.02999877929688,426.1000061035156,229.66009521484375
2024-09-12 15:19:00-04:00,223.19000244140625,212.02999877929688,426.0799865722656,229.6699981689453
